RT,Intensity
15.256244,0.0
15.260623,0.0
15.265002,0.0
15.269381,0.0
15.27376,0.0
15.278139,0.0
15.282518,0.0
15.286898,0.0
15.291275,0.0
15.295656,0.0
15.300035,0.0
15.304412,0.0
15.308793,0.0
15.313172,0.0
15.31755,0.0
15.321929,0.0
15.326308,0.0
15.330687,0.0
15.335066,0.0
15.339445,0.0
15.343824,0.0
15.348203,0.0
15.352583,0.0
15.356962,0.0
15.361341,0.0
15.36572,0.0
15.370099,0.0
15.374478,0.0
15.378857,0.0
15.383237,0.0
15.387616,0.0
15.391995,0.0
15.396374,0.0
15.400753,0.0
15.405132,0.0
15.409511,0.0
15.413891,0.0
15.41827,0.0
15.422649,0.0
15.427028,0.0
15.431407,0.0
15.435786,0.0
15.440165,0.0
15.444544,0.0
15.448924,0.0
15.453303,0.0
15.457682,0.0
15.462061,0.0
15.46644,0.0
15.470819,0.0
15.475198,0.0
15.479578,0.0
15.483957,0.0
15.488336,0.0
15.492715,0.0
15.497094,0.0
15.501473,0.0
15.505852,0.0
15.510232,0.0
15.514611,0.0
15.51899,0.0
15.523369,0.0
15.527748,0.0
15.532127,0.0
15.536506,0.0
15.540885,0.0
15.545265,0.0
15.549644,0.0
15.554023,0.0
15.558402,0.0
15.562781,0.0
15.56716,0.0
15.571539,0.0
15.575919,0.0
15.580298,0.0
15.584677,0.0
15.589056,0.0
15.593435,0.0
15.597814,0.0
15.602193,0.0
15.606572,0.0
15.610952,0.0
15.615331,0.0
15.61971,0.0
15.624089,0.0
15.628468,0.0
15.632847,0.0
15.637226,0.0
15.641606,0.0
15.645985,0.0
15.650364,0.0
15.654743,0.0
15.659122,0.0
15.663501,0.0
15.66788,0.0
15.67226,0.0
15.676639,0.0
15.681018,0.0
15.685397,0.0
15.689776,0.0
15.694155,0.0
15.698534,0.0
15.702913,0.0
15.707293,0.0
15.711672,0.0
15.716051,0.0
15.72043,0.0
15.724809,0.0
15.729188,0.0
15.733567,0.0
15.737947,0.0
15.742326,0.0
15.746705,0.0
15.751084,0.0
15.755463,0.0
15.759842,0.0
15.764221,0.0
15.768601,0.0
15.77298,0.0
15.777359,0.0
15.781738,0.0
15.786117,0.0
15.790496,0.0
15.794875,0.0
15.799254,0.0
15.803634,0.0
15.808013,0.0
15.812392,0.0
15.816771,0.0
15.82115,0.0
15.825529,0.0
15.829908,0.0
15.834288,0.0
15.838667,0.0
15.843046,0.0
15.847425,0.0
15.851804,0.0
15.856183,0.0
15.860562,0.0
15.864942,0.0
15.869321,0.0
15.8737,0.0
15.878079,0.0
15.882458,0.0
15.886837,0.0
15.891216,0.0
15.895595,0.0
15.899975,0.0
15.904354,0.0
15.908733,0.0
15.913112,0.0
15.917491,0.0
15.92187,0.0
15.926249,0.0
15.930629,0.0
15.935008,0.0
15.939387,0.0
15.943766,0.0
15.948145,0.0
15.952524,0.0
15.956903,0.0
15.961282,0.0
15.965662,0.0
15.970041,0.0
15.97442,0.0
15.978799,0.0
15.983178,0.0
15.987557,0.0
15.991936,0.0
15.996316,0.0
16.000695,0.0
16.005074,0.0
16.009453,0.0
16.013832,0.0
16.018211,0.0
16.02259,0.0
16.02697,0.0
16.031349,0.0
16.035728,0.0
16.040107,0.0
16.044484,0.0
16.048865,0.0
16.053244,0.0
16.057623,0.0
16.062001,0.0
16.06638,0.0
16.070759,0.0
16.075138,0.0
16.079517,0.0
16.083896,0.0
16.088275,0.0
16.092655,0.0
16.097034,0.0
16.101413,0.0
16.105792,0.0
16.110171,0.0
16.11455,0.0
16.118929,0.0
16.123308,0.0
16.127688,0.0
16.132067,0.0
16.136446,0.0
16.140825,0.0
16.145204,0.0
16.149583,0.0
16.153962,0.0
16.158342,0.0
16.162721,0.0
16.1671,0.0
16.171479,0.0
16.175858,0.0
16.180237,0.0
16.184616,0.0
16.188996,0.0
16.193375,0.0
16.197754,0.0
16.202133,0.0
16.206512,0.0
16.210891,0.0
16.21527,0.0
16.219649,0.0
16.224029,0.0
16.228408,0.0
16.232787,0.0
16.237166,0.0
16.241545,0.0
16.245924,0.0
16.250303,0.0
16.254682,0.0
16.259062,0.0
16.263441,0.0
16.26782,0.0
16.272199,0.0
16.276578,0.0
16.280957,0.0
16.285336,0.0
16.289716,0.0
16.294095,0.0
16.298474,0.0
16.302853,0.0
16.307232,0.0
16.311611,0.0
16.31599,0.0
16.32037,0.0
16.324749,0.0
16.329128,0.0
16.333507,0.0
16.337886,0.0
16.342265,0.0
16.346644,0.0
16.351023,0.0
16.355403,0.0
16.359782,0.0
16.364161,0.0
16.36854,0.0
16.372919,0.0
16.377298,0.0
16.381677,0.0
16.386057,0.0
16.390436,0.0
16.394815,0.0
16.399194,0.0
16.403573,0.0
16.407952,0.0
16.412331,0.0
16.416711,0.0
16.42109,0.0
16.425469,0.0
16.429848,0.0
16.434227,0.0
16.438606,0.0
16.442985,0.0
16.447364,0.0
16.451744,0.0
16.456123,0.0
16.460502,0.0
16.464881,0.0
16.46926,0.0
16.473639,0.0
16.478018,0.0
16.482398,0.0
16.486777,0.0
16.491156,0.0
16.495535,0.0
16.499914,0.0
16.504293,0.0
16.508672,0.0
16.513052,0.0
16.517431,0.0
16.52181,0.0
16.526189,0.0
16.530568,0.0
16.534947,0.0
16.539326,0.0
16.543705,0.0
16.548085,0.0
16.552464,0.0
16.556843,0.0
16.561222,0.0
16.565601,0.0
16.56998,0.0
16.574359,0.0
16.578739,0.0
16.583118,0.0
16.587497,0.0
16.591876,0.0
16.596255,0.0
16.600634,0.0
16.605013,0.0
16.609393,0.0
16.613772,0.0
16.618151,0.0
16.62253,0.0
16.626909,0.0
16.631288,0.0
16.635667,0.0
16.640046,0.0
16.644426,0.0
16.648805,0.0
16.653184,0.0
16.657563,0.0
16.661942,0.0
16.666321,0.0
16.6707,0.0
16.67508,0.0
16.679459,0.0
16.683838,0.0
16.688217,0.0
16.692596,0.0
16.696975,0.0
16.701354,0.0
16.705734,0.0
16.710113,0.0
16.714492,0.0
16.718871,0.0
16.72325,0.0
16.727629,0.0
16.732008,0.0
16.736387,0.0
16.740767,0.0
16.745146,0.0
16.749525,0.0
16.753904,0.0
16.758283,0.0
16.762662,0.0
16.767041,0.0
16.771421,0.0
16.7758,0.0
16.780179,0.0
16.784558,0.0
16.788937,0.0
16.793316,0.0
16.797695,0.0
16.802074,0.0
16.806454,0.0
16.810833,0.0
16.815212,0.0
16.819591,0.0
16.82397,0.0
16.828349,0.0
16.832728,0.0
16.837108,0.0
16.841487,0.0
16.845866,0.0
16.850245,0.0
16.854624,0.0
16.859003,0.0
16.863382,0.0
16.867761,0.0
16.872141,0.0
16.87652,0.0
16.880899,0.0
16.885278,0.0
16.889657,0.0
16.894036,0.0
16.898415,0.0
16.902795,0.0
16.907174,0.0
16.911553,0.0
16.915932,0.0
16.920311,0.0
16.92469,0.0
16.929069,0.0
16.933449,0.0
16.937828,0.0
16.942207,0.0
16.946586,0.0
16.950965,0.0
16.955344,0.0
16.959721,0.0
16.964103,0.0
16.96848,0.0
16.972859,0.0
16.977238,0.0
16.981619,0.0
16.985996,0.0
16.990375,0.0
16.994754,0.0
16.999133,0.0
17.003513,0.0
17.007892,0.0
17.012271,0.0
17.01665,0.0
17.021029,0.0
17.025408,0.0
17.029787,0.0
17.034167,0.0
17.038546,0.0
17.042925,0.0
17.047304,0.0
17.051683,0.0
17.056062,0.0
17.060441,0.0
17.064821,0.0
17.0692,0.0
17.073579,0.0
17.077958,0.0
17.082337,0.0
17.086718,0.0
17.091095,0.0
17.095474,0.0
17.099854,0.0
17.104233,0.0
17.108612,0.0
17.112991,0.0
17.11737,0.0
17.121749,0.0
17.126128,0.0
17.130508,0.0
17.134887,0.0
17.139266,0.0
17.143645,0.0
17.148024,0.0
17.152403,0.0
17.156782,0.0
17.161162,0.0
17.165541,0.0
17.16992,0.0
17.174299,0.0
17.178678,0.0
17.183057,0.0
17.187436,0.0
17.191815,0.0
17.196195,0.0
17.200574,0.0
17.204953,0.0
17.209332,0.0
17.213711,0.0
17.21809,0.0
17.222469,0.0
17.226849,0.0
17.231228,0.0
17.235607,0.0
17.239986,0.0
17.244365,0.0
17.248744,0.0
17.253123,0.0
17.257503,0.0
17.261882,0.0
17.266261,0.0
17.27064,0.0
17.275019,0.0
17.279398,0.0
17.283777,0.0
17.288156,0.0
17.292536,0.0
17.296915,0.0
17.301294,0.0
17.305673,0.0
17.310052,0.0
17.314431,0.0
17.31881,0.0
17.32319,0.0
17.327569,0.0
17.331948,0.0
17.336327,0.0
17.340706,0.0
17.345085,0.0
17.349464,0.0
17.353844,0.0
17.358223,0.0
17.362602,0.0
17.366981,0.0
17.37136,0.0
17.375739,0.0
17.380118,0.0
17.384497,0.0
17.388877,0.0
17.393256,0.0
17.397635,0.0
17.402014,0.0
17.406393,0.0
17.410772,0.0
17.415151,0.0
17.419531,0.0
17.42391,0.0
17.428289,0.0
17.432668,0.0
17.437047,0.0
17.441426,0.0
17.445805,0.0
17.450185,0.0
17.454564,0.0
17.458943,0.0
17.463322,0.0
17.467701,0.0
17.47208,0.0
17.476459,0.0
17.480838,0.0
17.485218,0.0
17.489597,0.0
17.493976,0.0
17.498355,0.0
17.502734,0.0
17.507113,0.0
17.511492,0.0
17.515872,0.0
17.520251,0.0
17.52463,0.0
17.529009,0.0
17.533388,0.0
17.537767,0.0
17.542146,0.0
17.546525,0.0
17.550905,0.0
17.555284,0.0
17.559663,0.0
17.564042,0.0
17.568421,0.0
17.5728,0.0
17.577179,0.0
17.581559,0.0
17.585938,0.0
17.590317,0.0
17.594696,0.0
17.599075,0.0
17.603454,0.0
17.607833,0.0
17.612213,0.0
17.616592,0.0
17.620971,0.0
17.62535,0.0
17.629729,0.0
17.634108,0.0
17.638487,0.0
17.642866,0.0
17.647246,0.0
17.651625,0.0
17.656004,0.0
17.660383,0.0
17.664762,0.0
17.669141,0.0
17.67352,0.0
17.6779,0.0
17.682279,0.0
17.686658,0.0
17.691037,0.0
17.695416,0.0
17.699795,0.0
17.704174,0.0
17.708553,0.0
17.712933,0.0
17.717312,0.0
17.721691,0.0
17.72607,0.0
17.730449,0.0
17.734828,0.0
17.739207,0.0
17.743587,0.0
17.747966,0.0
17.752345,0.0
17.756724,0.0
17.761103,0.0
17.765482,0.0
17.769861,0.0
17.774241,0.0
17.77862,0.0
17.782999,0.0
17.787378,0.0
17.791757,0.0
17.796136,0.0
17.800515,0.0
17.804894,0.0
17.809274,0.0
17.813653,0.0
17.818032,0.0
17.822411,0.0
17.82679,0.0
17.831169,0.0
17.835548,0.0
17.839928,0.0
17.844307,0.0
17.848686,0.0
17.853065,0.0
17.857444,0.0
17.861823,0.0
17.866202,0.0
17.870582,0.0
17.874959,0.0
17.87934,0.0
17.883717,0.0
17.888096,0.0
17.892477,0.0
17.896854,0.0
17.901233,0.0
17.905613,0.0
17.909992,0.0
17.914371,0.0
17.918752,0.0
17.923129,0.0
17.927508,0.0
17.931887,0.0
17.936266,0.0
17.940646,0.0
17.945025,0.0
17.949404,0.0
17.953783,0.0
17.958162,0.0
17.962541,0.0
17.96692,0.0
17.9713,0.0
17.975679,0.0
17.980058,0.0
17.984437,0.0
17.988816,0.0
17.993195,0.0
17.997574,0.0
18.001954,0.0
18.006333,0.0
18.010712,0.0
18.015091,0.0
18.01947,0.0
18.023849,0.0
18.028228,0.0
18.032607,0.0
18.036987,0.0
18.041366,0.0
18.045745,0.0
18.050124,0.0
18.054503,0.0
18.058882,0.0
18.063261,0.0
18.067641,0.0
18.07202,0.0
18.076399,0.0
18.080778,0.0
18.085157,0.0
18.089536,0.0
18.093915,0.0
18.098295,0.0
18.102674,0.0
18.107053,0.0
18.111432,0.0
18.115811,0.0
18.12019,0.0
18.124569,0.0
18.128948,0.0
18.133328,0.0
18.137707,0.0
18.142086,0.0
18.146465,0.0
18.150844,0.0
18.155223,0.0
18.159602,0.0
18.163982,0.0
18.168361,0.0
18.17274,0.0
18.177119,0.0
18.181498,0.0
18.185877,0.0
18.190256,0.0
18.194636,0.0
18.199015,0.0
18.203394,0.0
18.207773,0.0
18.212152,0.0
18.216531,0.0
18.22091,0.0
18.225289,0.0
18.229669,0.0
18.234048,0.0
18.238427,0.0
18.242806,0.0
18.247185,0.0
18.251564,0.0
18.255943,0.0
18.260323,0.0
18.264702,0.0
18.269081,0.0
18.27346,0.0
18.277839,0.0
18.282218,0.0
18.286597,0.0
18.290976,0.0
18.295356,3317.93212890625
18.299735,0.0
18.304114,0.0
18.308493,0.0
18.312872,0.0
18.317251,0.0
18.32163,0.0
18.32601,0.0
18.330389,0.0
18.334768,0.0
18.339147,0.0
18.343526,0.0
18.347905,0.0
18.352284,0.0
18.356664,0.0
18.361043,0.0
18.365422,0.0
18.369801,0.0
18.37418,0.0
18.378559,0.0
18.382938,0.0
18.387317,0.0
18.391697,0.0
18.396076,0.0
18.400455,0.0
18.404834,0.0
18.409213,0.0
18.413592,0.0
18.417971,0.0
18.422351,0.0
18.42673,0.0
18.431109,0.0
18.435488,0.0
18.439867,0.0
18.444246,0.0
18.448625,0.0
18.453005,0.0
18.457384,0.0
18.461763,0.0
18.466142,0.0
18.470521,0.0
18.4749,0.0
18.479279,0.0
18.483658,0.0
18.488038,0.0
18.492417,0.0
18.496796,0.0
18.501175,0.0
18.505554,0.0
18.509933,0.0
18.514312,0.0
18.518692,0.0
18.523071,0.0
18.52745,0.0
18.531829,0.0
18.536208,0.0
18.540587,0.0
18.544966,0.0
18.549346,0.0
18.553725,0.0
18.558104,0.0
18.562483,0.0
18.566862,0.0
18.571241,0.0
18.57562,0.0
18.579999,0.0
18.584379,0.0
18.588758,0.0
18.593137,0.0
18.597516,0.0
18.601895,0.0
18.606274,0.0
18.610653,0.0
18.615033,0.0
18.619412,0.0
18.623791,0.0
18.62817,0.0
18.632549,0.0
18.636928,0.0
18.641307,0.0
18.645686,0.0
18.650066,0.0
18.654445,0.0
18.658824,0.0
18.663203,0.0
18.667582,0.0
18.671961,0.0
18.67634,0.0
18.68072,0.0
18.685099,0.0
18.689478,0.0
18.693857,0.0
18.698236,0.0
18.702615,0.0
18.706994,0.0
18.711374,0.0
18.715753,0.0
18.720132,0.0
18.724511,0.0
18.72889,0.0
18.733269,0.0
18.737648,0.0
18.742027,0.0
18.746407,0.0
18.750786,0.0
18.755165,0.0
18.759544,0.0
18.763923,0.0
18.768302,0.0
18.772681,0.0
18.777061,0.0
18.78144,0.0
18.785819,0.0
18.790198,0.0
18.794577,0.0
18.798956,0.0
18.803335,0.0
18.807715,0.0
18.812094,0.0
18.816473,0.0
18.820852,0.0
18.825231,0.0
18.829608,0.0
18.833987,0.0
18.838368,0.0
18.842746,0.0
18.847127,0.0
18.851504,0.0
18.855883,0.0
18.860262,0.0
18.864641,0.0
18.870879,0.0
18.876595,0.0
18.880974,0.0
18.885354,0.0
18.889733,0.0
18.894112,0.0
18.898491,0.0
18.90287,0.0
18.907249,0.0
18.911628,0.0
18.916008,0.0
18.920387,0.0
18.924766,0.0
18.929145,0.0
18.933524,0.0
18.937903,0.0
18.942282,0.0
18.946661,0.0
18.951041,0.0
18.95542,0.0
18.959799,0.0
18.964178,0.0
18.968557,0.0
18.972936,0.0
18.977315,0.0
18.981695,0.0
18.986074,0.0
18.990453,0.0
18.994832,0.0
18.999211,0.0
19.00359,0.0
19.007969,0.0
19.012349,0.0
19.016728,0.0
19.021107,0.0
19.025486,0.0
19.029865,0.0
19.034244,0.0
19.038623,0.0
19.043002,0.0
19.047382,0.0
19.051761,0.0
19.05614,0.0
19.060519,0.0
19.064898,0.0
19.069277,0.0
19.073656,0.0
19.078036,0.0
19.082415,0.0
19.086794,0.0
19.091173,0.0
19.095552,0.0
19.099931,0.0
19.104308,0.0
19.108687,0.0
19.113067,0.0
19.117446,0.0
19.121825,0.0
19.126204,0.0
19.130583,0.0
19.134962,0.0
19.139341,0.0
19.143721,0.0
19.1481,0.0
19.152479,0.0
19.156858,0.0
19.161237,0.0
19.165616,0.0
19.169997,0.0
19.174374,0.0
19.178754,0.0
19.183133,0.0
19.187512,0.0
19.191891,0.0
19.19627,0.0
19.200649,0.0
19.205028,0.0
19.209407,0.0
19.213787,0.0
19.218166,0.0
19.222545,0.0
19.226924,0.0
19.231303,0.0
19.235682,0.0
19.240062,0.0
19.244441,0.0
19.24882,0.0
19.253199,0.0
19.257578,0.0
19.261957,0.0
19.266336,0.0
19.270715,0.0
19.275095,0.0
19.279474,0.0
19.283853,0.0
19.288232,0.0
19.292611,0.0
19.29699,0.0
19.301369,0.0
19.305749,0.0
19.310128,0.0
19.314507,0.0
19.318886,0.0
19.323265,0.0
19.327644,0.0
19.332023,0.0
19.336402,0.0
19.340782,0.0
19.345161,0.0
19.34954,0.0
19.353919,0.0
19.358298,0.0
19.362677,0.0
19.367056,0.0
19.371436,0.0
19.375815,0.0
19.380194,0.0
19.384573,0.0
19.388952,0.0
19.393331,0.0
19.39771,0.0
19.40209,0.0
19.406469,0.0
19.410848,0.0
19.415227,0.0
19.419606,0.0
19.423985,0.0
19.428364,0.0
19.432743,0.0
19.437123,0.0
19.441502,0.0
19.445881,0.0
19.45026,0.0
19.454639,0.0
19.459018,0.0
19.463397,0.0
19.467777,0.0
19.472156,0.0
19.476535,0.0
19.480914,0.0
19.485293,0.0
19.489672,0.0
19.494051,0.0
19.498431,0.0
19.50281,0.0
19.507189,0.0
19.511568,0.0
19.515947,0.0
19.520326,0.0
19.524705,0.0
19.529084,0.0
19.533464,0.0
19.537843,0.0
19.542222,0.0
19.546601,0.0
19.55098,0.0
19.555359,0.0
19.559738,0.0
19.564118,0.0
19.568497,0.0
19.572876,0.0
19.577255,0.0
19.581634,0.0
19.586013,0.0
19.590392,0.0
19.594771,0.0
19.599151,0.0
19.60353,0.0
19.607909,0.0
19.612288,0.0
19.616667,0.0
19.621046,0.0
19.625425,0.0
19.629805,0.0
19.634184,0.0
19.638563,0.0
19.642942,0.0
19.647321,0.0
19.6517,0.0
19.656079,0.0
19.660459,0.0
19.664838,0.0
19.669217,0.0
19.673596,0.0
19.677975,0.0
19.682354,0.0
19.686733,0.0
19.691113,0.0
19.695492,0.0
19.699871,0.0
19.70425,0.0
19.708629,0.0
19.713008,0.0
19.717387,0.0
19.721766,0.0
19.726146,0.0
19.730525,0.0
19.734904,0.0
19.739283,0.0
19.743662,0.0
19.748041,0.0
19.75242,0.0
19.756799,0.0
19.761179,0.0
19.765558,0.0
19.769937,0.0
19.774316,0.0
19.778695,0.0
19.783074,0.0
19.787453,0.0
19.791833,0.0
19.796212,0.0
19.800591,0.0
19.80497,0.0
19.809349,0.0
19.813728,0.0
19.818107,0.0
19.822487,0.0
19.826866,0.0
19.831245,0.0
19.835624,0.0
19.840003,0.0
19.844382,0.0
19.848761,0.0
19.85314,0.0
19.85752,0.0
19.861899,0.0
19.866278,0.0
19.870657,0.0
19.875036,0.0
19.879415,0.0
19.883794,0.0
19.888174,0.0
19.892553,0.0
19.896932,0.0
19.901311,0.0
19.90569,0.0
19.910069,0.0
19.914448,0.0
19.918828,0.0
19.923207,0.0
19.927586,0.0
19.931965,0.0
19.936344,0.0
19.940723,0.0
19.945102,0.0
19.949481,0.0
19.953861,0.0
19.95824,0.0
19.962619,0.0
19.966998,0.0
19.971377,0.0
19.975756,0.0
19.980135,0.0
19.984515,0.0
19.988894,0.0
19.993271,0.0
19.997652,0.0
20.002031,0.0
20.00641,0.0
20.010789,0.0
20.015169,0.0
20.019546,0.0
20.023927,0.0
20.028306,0.0
20.032683,0.0
20.037062,0.0
20.041441,0.0
20.04582,0.0
20.0502,0.0
20.054579,0.0
20.058958,0.0
20.063337,0.0
20.067716,0.0
20.072095,0.0
20.076474,0.0
20.080853,0.0
20.085235,0.0
20.089612,0.0
20.093991,0.0
20.09837,0.0
20.102749,0.0
20.107128,0.0
20.111507,0.0
20.115887,0.0
20.120266,0.0
20.124645,0.0
20.129024,0.0
20.133403,0.0
20.137782,0.0
20.142161,0.0
20.146541,0.0
20.15092,0.0
20.155299,0.0
20.159678,0.0
20.164057,0.0
20.168436,0.0
20.172815,0.0
20.177194,0.0
20.181574,0.0
20.185953,0.0
20.190332,0.0
20.194711,0.0
20.19909,0.0
20.203469,0.0
20.207848,0.0
20.212228,0.0
20.216607,0.0
20.220986,0.0
20.225365,0.0
20.229744,0.0
20.234123,0.0
20.238502,0.0
20.242882,0.0
20.247261,0.0
20.25164,0.0
20.256019,0.0
20.260398,0.0
20.264777,0.0
20.269156,0.0
20.273535,0.0
20.277915,0.0
20.282294,0.0
20.286673,0.0
20.291052,0.0
20.295431,0.0
20.29981,0.0
20.304189,0.0
20.308569,0.0
20.312948,0.0
20.317327,0.0
20.321706,0.0
20.326085,0.0
20.330464,0.0
20.334843,0.0
20.339222,0.0
20.343602,0.0
20.347981,0.0
20.35236,0.0
20.356739,0.0
20.361118,0.0
20.365497,0.0
20.369876,0.0
20.374256,0.0
20.378635,0.0
20.383014,0.0
20.387393,0.0
20.391772,0.0
20.396151,0.0
20.40053,0.0
20.404909,0.0
20.409289,0.0
20.413668,0.0
20.418047,0.0
20.422426,0.0
20.426805,0.0
20.431184,0.0
20.435563,0.0
20.439943,0.0
20.444322,0.0
20.448701,0.0
20.45308,0.0
20.457459,0.0
20.461838,0.0
20.466217,0.0
20.470597,0.0
20.474976,0.0
20.479355,0.0
20.483734,0.0
20.488113,0.0
20.492492,0.0
20.496871,0.0
20.501251,0.0
20.50563,0.0
20.510009,0.0
20.514388,0.0
20.518767,0.0
20.523146,0.0
20.527525,0.0
20.531904,0.0
20.536284,0.0
20.540663,0.0
20.545042,0.0
20.549421,0.0
20.5538,0.0
20.558179,0.0
20.562558,0.0
20.566938,0.0
20.571317,0.0
20.575696,0.0
20.580075,0.0
20.584454,0.0
20.588833,0.0
20.593212,0.0
20.597591,0.0
20.601971,0.0
20.60635,0.0
20.610729,0.0
20.615108,0.0
20.619487,0.0
20.623866,0.0
20.628245,0.0
20.632625,0.0
20.637004,0.0
20.641383,0.0
20.645762,0.0
20.650141,0.0
20.65452,0.0
20.658899,0.0
20.663279,0.0
20.667658,0.0
20.672037,0.0
20.676416,0.0
20.680795,0.0
20.685174,0.0
20.689553,0.0
20.693932,0.0
20.698312,0.0
20.702691,0.0
20.70707,0.0
20.711449,0.0
20.715828,0.0
20.720207,0.0
20.724586,0.0
20.728966,0.0
20.733345,0.0
20.737724,0.0
20.742103,0.0
20.746482,0.0
20.750861,0.0
20.75524,0.0
20.75962,0.0
20.763999,0.0
20.768378,0.0
20.772757,0.0
20.777136,0.0
20.781515,0.0
20.785894,0.0
20.790273,0.0
20.794653,0.0
20.800209,0.0
20.805792,0.0
20.811244,0.0
20.816694,0.0
20.822144,0.0
20.827594,0.0
20.83304,0.0
20.838488,0.0
20.843961,0.0
20.849402,0.0
20.854852,0.0
20.8603,0.0
20.865767,0.0
20.871219,0.0
20.876667,0.0
20.882115,0.0
20.887562,0.0
20.893008,0.0
20.898456,0.0
20.904029,0.0
20.909585,0.0
20.915033,0.0
20.920481,0.0
20.925933,0.0
20.931379,0.0
20.936827,0.0
20.942281,0.0
20.947729,0.0
20.953172,0.0
20.95862,0.0
20.964068,0.0
20.969514,0.0
20.974964,0.0
20.98041,0.0
20.98586,0.0
20.991308,0.0
20.996755,0.0
21.002203,0.0
21.007653,0.0
21.013101,0.0
21.018549,0.0
21.023999,0.0
21.029447,0.0
21.034895,0.0
21.040343,0.0
21.045793,0.0
21.051238,0.0
21.056686,0.0
21.062134,0.0
21.06758,0.0
21.07303,0.0
21.078478,0.0
21.083926,0.0
21.089373,0.0
21.094823,0.0
21.100273,0.0
21.105721,0.0
21.111169,0.0
21.116619,0.0
21.122065,0.0
21.127515,0.0
21.132969,0.0
21.138413,0.0
21.143856,0.0
21.149306,0.0
21.154754,0.0
21.1602,0.0
21.165648,0.0
21.171096,0.0
21.176544,0.0
21.181994,0.0
21.187441,0.0
21.192889,0.0
21.198339,0.0
21.203787,0.0
21.209235,0.0
21.214683,0.0
21.220131,0.0
21.225579,0.0
21.231025,0.0
21.236477,0.0
21.241924,0.0
21.24737,0.0
21.25282,0.0
21.258266,0.0
21.263716,0.0
21.269164,0.0
21.274612,0.0
21.28006,0.0
21.285508,0.0
21.290955,0.0
21.296403,0.0
21.301851,0.0
21.307299,0.0
21.312747,0.0
21.318195,0.0
21.323647,0.0
21.329095,0.0
21.334541,0.0
21.33999,0.0
21.345436,0.0
21.350886,0.0
21.356334,0.0
21.361782,0.0
21.36723,0.0
21.372678,0.0
21.378126,0.0
21.383573,0.0
21.389028,0.0
21.394471,0.0
21.399915,0.0
21.405365,0.0
21.410815,0.0
21.416263,0.0
21.421711,0.0
21.427159,0.0
21.432608,0.0
21.438054,0.0
21.443504,0.0
21.448952,0.0
21.4544,0.0
21.459848,0.0
21.465296,0.0
21.470744,0.0
21.476192,0.0
21.481639,0.0
21.487087,0.0
21.492535,0.0
21.497983,0.0
21.503431,0.0
21.508881,0.0
21.514333,0.0
21.519779,0.0
21.525227,0.0
21.530675,0.0
21.536122,0.0
21.54157,0.0
21.547018,0.0
21.552466,0.0
21.557912,0.0
21.56336,0.0
21.568808,0.0
21.574256,0.0
21.579703,0.0
21.585151,0.0
21.590601,0.0
21.596049,0.0
21.601497,0.0
21.606945,0.0
21.612391,0.0
21.617841,0.0
21.623288,0.0
21.628734,0.0
21.634184,0.0
21.639632,0.0
21.645078,0.0
21.650526,0.0
21.655815,0.0
21.661261,0.0
21.666707,0.0
21.672157,0.0
21.677605,0.0
21.683053,0.0
21.6885,0.0
21.69395,0.0
21.699402,0.0
21.704852,0.0
21.7103,0.0
21.715748,0.0
21.721196,0.0
21.726644,0.0
21.732092,0.0
21.73754,0.0
21.742988,0.0
21.748436,0.0
21.753883,0.0
21.759331,0.0
21.764781,0.0
21.770229,0.0
21.775677,0.0
21.781125,0.0
21.786575,0.0
21.792023,0.0
21.797471,0.0
21.803029,0.0
21.808589,0.0
21.814037,0.0
21.819485,0.0
21.824933,0.0
21.830502,0.0
21.83605,0.0
21.841499,0.0
21.846947,0.0
21.852395,0.0
21.857843,0.0
21.863291,0.0
21.868739,0.0
21.874189,0.0
21.879637,0.0
21.885085,0.0
21.890532,0.0
21.895855,0.0
21.901299,0.0
21.906747,0.0
21.912195,0.0
21.917643,0.0
21.923091,0.0
21.928538,0.0
21.933986,0.0
21.939434,0.0
21.944882,0.0
21.95033,0.0
21.955778,0.0
21.961226,0.0
21.966674,0.0
21.972121,0.0
21.977569,0.0
21.983017,0.0
21.988465,0.0
21.993913,0.0
21.999361,0.0
22.004809,0.0
22.010259,0.0
22.015707,0.0
22.021154,0.0
22.026602,0.0
22.032052,0.0
22.0375,0.0
22.042946,0.0
22.048398,0.0
22.053846,0.0
22.059402,0.0
22.064965,0.0
22.070421,0.0
22.075867,0.0
22.081308,0.0
22.086756,0.0
22.092204,0.0
22.097654,0.0
22.103102,0.0
22.10855,0.0
22.113998,0.0
22.119445,0.0
22.124895,0.0
22.130343,0.0
22.135789,0.0
22.141237,0.0
22.146553,0.0
22.151999,0.0
22.157449,0.0
22.162899,0.0
22.168345,0.0
22.173793,0.0
22.179243,0.0
22.184693,0.0
22.190139,0.0
22.195589,0.0
22.201034,0.0
22.206482,0.0
22.21193,0.0
22.21738,0.0
22.222826,0.0
22.228274,0.0
22.233722,0.0
22.23917,0.0
22.244617,0.0
22.250176,0.0
22.255736,0.0
22.261184,0.0
22.266742,0.0
22.272303,0.0
22.277755,0.0
22.283203,0.0
22.288646,0.0
22.294096,0.0
22.299542,0.0
22.30499,0.0
22.310446,0.0
22.315894,0.0
22.321338,0.0
22.326786,0.0
22.332233,0.0
22.337681,0.0
22.343129,0.0
22.348579,0.0
22.354027,0.0
22.359475,0.0
22.364925,0.0
22.370373,0.0
